Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_58.txt,0.42027194066749074,0.7980263157894724,0.5475896168108776,0.8323529411764706,1.34375,0.34375,4.666666666666667,1.6666666666666667,0.5823817292006526,0.5940409683426443
CNN_DailyMail_Entry_99.txt,0.44393382352941174,0.8292396535129926,0.5266544117647058,0.8198757763975155,1.5,0.3235294117647059,6.0,12.0,0.6823371390194761,0.4870848708487085
CNN_DailyMail_Entry_96.txt,0.45658835546475995,0.7884301075268813,0.5178753830439223,0.8344519015659956,0.6976744186046512,0.13953488372093023,4.0,1.0,0.6878892733564014,0.5368421052631579
CNN_DailyMail_Entry_24.txt,0.5176767676767676,0.8098559077809806,0.5656565656565656,0.7170731707317073,1.0952380952380953,0.42857142857142855,2.0,1.0,0.6810897435897436,0.47516556291390727
CNN_DailyMail_Entry_102.txt,0.5085227272727273,0.77960396039604,0.5113636363636364,0.7150837988826816,0.8888888888888888,0.2777777777777778,1.3333333333333333,0.0,0.6111111111111112,0.6688741721854304
CNN_DailyMail_Entry_34.txt,0.43149284253578735,0.7821363636363643,0.5378323108384458,0.7535545023696683,0.625,0.3333333333333333,3.5,0.5,0.639344262295082,0.5192118226600986
CNN_DailyMail_Entry_29.txt,0.4169054441260745,0.7875192604006156,0.5229226361031518,0.7663230240549829,0.90625,0.625,5.5,8.5,0.4653024911032028,0.43089430894308944
CNN_DailyMail_Entry_39.txt,0.4161392405063291,0.8061063464837028,0.5221518987341772,0.7680608365019012,0.7777777777777778,0.37037037037037035,3.3333333333333335,1.6666666666666667,0.5578465063001146,0.4811237928007024
CNN_DailyMail_Entry_49.txt,0.4989384288747346,0.8234597156398102,0.4861995753715499,0.6936170212765957,0.65,0.0,5.0,1.0,0.6932153392330384,0.7392241379310345
CNN_DailyMail_Entry_86.txt,0.3688212927756654,0.7849850448654064,0.502851711026616,0.8144329896907216,1.1538461538461537,0.15384615384615385,5.5,3.0,0.5390946502057613,0.49411764705882355
CNN_DailyMail_Entry_83.txt,0.44907407407407407,0.7909138381201036,0.5509259259259259,0.7268041237113402,0.782608695652174,0.30434782608695654,1.0,0.6666666666666666,0.4919236417033774,0.518628912071535
CNN_DailyMail_Entry_44.txt,0.5051020408163265,0.8427405247813428,0.6020408163265306,0.7474747474747475,1.2941176470588236,0.6470588235294118,2.6666666666666665,2.3333333333333335,0.5790273556231003,0.547077922077922
